filename,window_start,window_end,window_duration,window_frames,eye_contact_ratio,face_visibility_ratio,gaze_center_ratio,valid_gaze_frames,gaze_center_frames,looking_away_total_time,head_pitch_offset_mean,head_pitch_offset_std,head_yaw_mean,head_yaw_std,head_roll_mean,head_roll_std,head_movement_mean_delta,head_movement_stability_score,blink_count,blink_rate_per_minute,gaze_horizontal_ratio_mean,gaze_horizontal_ratio_std,gaze_vertical_ratio_mean,gaze_vertical_ratio_std,primary_gaze_horizontal_ratio,primary_gaze_vertical_ratio,primary_gaze_zone_ratio,secondary_gaze_zone_ratio,gaze_deviation_from_primary_ratio,gaze_deviation_from_primary_mean,primary_head_pitch,primary_head_yaw,head_deviation_from_primary_ratio,head_deviation_from_primary_mean,look_away_level,looking_away,frequent_looking_away,face_not_visible,excessive_head_movement,noticeable_fidgeting,distracted_by_offscreen_activity,camera_or_video_issue,reading_from_screen_or_notes,looking_down_frequently,body_out_of_frame,poor_lighting,background_distraction_visible,hand_to_face_or_hair,annotation_quality,notes
sample5.mp4,132.00,135.00,3.0,9,0.5556,1.0,0.6667,9,6,1.33,5.8583,3.2472,-20.0732,6.9544,-0.0564,2.0709,3.358,22.95,1,20.0,0.5672,0.1075,0.7063,0.1422,0.6926,0.6193,0.2534,0.1869,0.4444,0.1779,-175.0034,-23.2263,0.1111,7.0867,1,1,0,0,0,0,0,0,0,0,0,1,0,0,clear,
sample5.mp4,153.00,156.00,3.0,9,0.8889,1.0,0.0,9,0,0.33,6.7465,6.2783,-24.1192,8.4804,-17.5812,51.0022,44.8534,2.18,0,0.0,0.6865,0.0176,0.6432,0.0311,0.6926,0.6193,0.2534,0.1869,0.0,0.0408,-175.0034,-23.2263,0.2222,41.9306,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample5.mp4,237.00,240.00,3.0,9,0.8889,1.0,0.7778,9,7,0.33,13.1223,3.474,-13.3146,6.1422,-2.3248,1.6799,3.1745,23.96,0,0.0,0.6078,0.0718,0.6142,0.0316,0.6926,0.6193,0.2534,0.1869,0.1111,0.1052,-175.0034,-23.2263,0.4444,13.8365,1,1,0,0,0,0,0,0,0,0,0,1,0,0,clear,
sample5.mp4,252.00,255.00,3.0,9,0.6667,1.0,0.7778,9,7,1.0,8.4185,3.3239,-23.5353,6.6297,-19.0325,52.3558,45.0873,2.17,1,20.0,0.6225,0.0324,0.5598,0.0408,0.6926,0.6193,0.2534,0.1869,0.0,0.0989,-175.0034,-23.2263,0.1111,42.9443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample5.mp4,285.00,288.00,3.0,9,0.6667,1.0,0.8889,9,8,1.0,7.1554,3.0819,-13.8037,4.5633,-3.2258,3.5332,2.7341,26.78,1,20.0,0.4742,0.0859,0.6488,0.0599,0.6926,0.6193,0.2534,0.1869,0.6667,0.2316,-175.0034,-23.2263,0.3333,10.1291,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample5.mp4,288.00,291.00,3.0,9,0.6667,1.0,0.5556,9,5,1.0,26.7054,30.4021,-19.8794,12.5039,-9.8014,55.8751,50.8406,1.93,0,0.0,0.6062,0.088,0.6266,0.0295,0.6926,0.6193,0.2534,0.1869,0.2222,0.1033,-175.0034,-23.2263,0.3333,59.0304,2,1,1,0,0,0,0,0,0,0,0,0,0,0,clear,
sample5.mp4,294.00,297.00,3.0,9,0.5556,1.0,0.3333,9,3,1.33,2.5522,1.5916,-14.2207,5.6425,0.1052,1.2989,1.7933,35.8,1,20.0,0.6791,0.1214,0.6773,0.0964,0.6926,0.6193,0.2534,0.1869,0.1111,0.131,-175.0034,-23.2263,0.2222,9.6327,2,1,1,,,,,,,,,,,,clear,
sample60.mp4,42.00,45.00,3.0,9,0.4444,1.0,0.3333,3,1,1.67,1.7394,1.3191,-9.8804,4.6556,-4.6596,1.8307,32.1943,3.01,1,20.0,0.6484,0.0812,1.2067,0.1695,0.7161,0.9777,0.2972,0.2387,0.6667,0.2419,-177.6637,-7.9799,0.2222,83.3054,2,1,1,,,,,,,,,,,,clear,
sample60.mp4,123.00,126.00,3.0,9,0.3333,1.0,0.0,3,0,2.0,3.3364,2.1848,-6.9762,4.4384,-2.1133,2.0618,2.2338,30.92,0,0.0,0.7445,0.0322,0.9603,0.0934,0.7161,0.9777,0.2972,0.2387,0.0,0.0956,-177.6637,-7.9799,0.0,4.3867,2,1,1,,,,,,,,,,,,clear,
sample60.mp4,210.00,213.00,3.0,9,0.1111,1.0,0.0,8,0,2.67,1.4403,1.2276,-10.4915,3.0595,-0.5494,1.6219,31.2294,3.1,0,0.0,0.7269,0.0179,1.0949,0.0541,0.7161,0.9777,0.2972,0.2387,0.25,0.1192,-177.6637,-7.9799,0.1111,43.5057,0,0,0,,,,,,,,,,,,clear,
sample60.mp4,288.00,291.00,3.0,9,0.1111,1.0,0.0,8,0,2.67,0.9586,0.8242,-9.3515,7.6982,-2.1675,1.7813,33.5985,2.89,0,0.0,0.7229,0.0377,1.125,0.0651,0.7161,0.9777,0.2972,0.2387,0.5,0.1544,-177.6637,-7.9799,0.3333,45.4344,0,0,0,,,,,,,,,,,,clear,
sample61.mp4,36.00,39.00,3.0,9,0.3333,1.0,0.0,3,0,2.0,16.9746,4.5827,0.7544,7.4922,-0.2834,5.3481,2.5613,28.08,2,40.0,0.7548,0.0539,1.4,0.0408,0.7509,1.3085,0.1855,0.1617,0.0,0.104,166.7808,7.6079,0.3333,10.9826,2,1,1,,,,,,,,,,,,clear,
sample61.mp4,57.00,60.00,3.0,9,0.8889,1.0,0.0,8,0,0.33,17.968,3.2057,5.4049,3.8227,-0.3758,2.3521,2.2722,30.56,1,20.0,0.7898,0.0115,1.3167,0.0993,0.7509,1.3085,0.1855,0.1617,0.0,0.1029,166.7808,7.6079,0.1111,6.1275,0,0,0,,,,,,,,,,,,clear,
sample61.mp4,69.00,72.00,3.0,9,0.6667,1.0,0.0,7,0,1.0,15.634,3.7246,3.8884,6.261,1.4699,2.4875,2.8166,26.2,3,60.0,0.7948,0.0374,1.2833,0.0787,0.7509,1.3085,0.1855,0.1617,0.1429,0.0698,166.7808,7.6079,0.1111,7.773,1,1,0,,,,,,,,,,,,clear,
sample61.mp4,108.00,111.00,3.0,9,0.6667,1.0,0.0,7,0,1.0,17.6069,2.3949,5.4649,2.5724,-0.0751,1.1789,1.4156,41.4,2,40.0,0.745,0.0225,1.231,0.0915,0.7509,1.3085,0.1855,0.1617,0.1429,0.107,166.7808,7.6079,0.0,5.4608,1,1,0,,,,,,,,,,,,clear,
sample61.mp4,207.00,210.00,3.0,9,0.5556,1.0,0.0,8,0,1.33,11.8,2.6904,-7.1969,7.5653,4.7324,2.1836,2.2799,30.49,1,20.0,0.7741,0.024,1.1875,0.1419,0.7509,1.3085,0.1855,0.1617,0.5,0.1732,166.7808,7.6079,0.4444,15.0965,0,0,0,,,,,,,,,,,,clear,
sample61.mp4,279.00,282.00,3.0,9,0.5556,1.0,0.0,7,0,1.33,20.4598,2.4574,8.4717,3.6109,-3.68,3.2134,1.7272,36.67,2,40.0,0.8243,0.0825,1.3643,0.1641,0.7509,1.3085,0.1855,0.1617,0.2857,0.1376,166.7808,7.6079,0.1111,7.9484,1,1,0,,,,,,,,,,,,clear,
sample62.mp4,111.00,114.00,3.0,9,1.0,1.0,0.0,9,0,0.0,1.99,0.9482,3.0579,1.6276,-4.2103,0.5805,30.6025,3.16,2,40.0,0.7554,0.0161,0.8642,0.0511,0.7223,0.8442,0.3148,0.1906,0.0,0.0608,176.5224,0.3913,0.1111,42.5585,0,0,0,,,,,,,,,,,,clear,
sample62.mp4,123.00,126.00,3.0,9,0.4444,1.0,0.0,8,0,1.67,5.0165,2.4206,4.7175,7.4727,12.7219,55.1798,47.2892,2.07,1,20.0,0.7447,0.0549,0.8179,0.0903,0.7223,0.8442,0.3148,0.1906,0.125,0.0939,176.5224,0.3913,0.2222,44.0963,1,1,0,,,,,,,,,,,,clear,
sample63.mp4,165.00,168.00,3.0,9,0.7778,1.0,0.0,0,0,0.67,2.1407,1.1856,10.9738,24.0437,-6.6901,2.433,100.3642,0.99,0,0.0,,,,,0.758,1.75,0.1017,0.1017,0.0,,177.2855,23.6725,0.8889,212.2094,0,0,0,,,,,,,,,,,,clear,
sample63.mp4,198.00,201.00,3.0,9,0.7778,1.0,1.0,2,2,0.67,7.09,7.8462,30.3773,5.965,-46.356,70.9053,76.0557,1.3,2,40.0,0.6395,0.0098,1.6417,0.1917,0.758,1.75,0.1017,0.1017,0.5,0.2316,177.2855,23.6725,0.6667,233.2973,0,0,0,,,,,,,,,,,,clear,
sample65.mp4,12.00,15.00,3.0,9,0.8889,1.0,0.0,1,0,0.33,3.3244,1.4182,8.6628,8.4753,-2.8335,1.6076,2.9755,25.15,1,20.0,0.7105,,1.4333,,0.7329,1.5807,0.2252,0.2252,0.0,0.1491,178.3114,15.7765,0.2222,8.2376,0,0,0,,,,,,,,,,,,clear,
sample65.mp4,57.00,60.00,3.0,9,0.1111,1.0,0.0,8,0,2.67,0.8078,0.6034,9.7802,3.0346,-5.1302,0.8961,61.019,1.61,2,40.0,0.7381,0.0166,1.3542,0.1813,0.7329,1.5807,0.2252,0.2252,0.625,0.2698,178.3114,15.7765,0.5556,200.9804,0,0,0,,,,,,,,,,,,clear,
sample65.mp4,120.00,123.00,3.0,9,0.3333,1.0,0.0,5,0,2.0,6.4004,10.8708,18.4194,5.8629,-0.1949,5.2883,36.8823,2.64,2,40.0,0.7338,0.0356,1.4583,0.1021,0.7329,1.5807,0.2252,0.2252,0.6,0.1382,178.3114,15.7765,0.8889,292.5383,0,0,0,,,,,,,,,,,,clear,
sample65.mp4,147.00,150.00,3.0,9,0.5556,1.0,0.0,4,0,1.33,1.9748,0.7283,1.1072,4.0214,-1.7642,0.7686,16.7038,5.65,2,40.0,0.7281,0.0215,1.4583,0.0884,0.7329,1.5807,0.2252,0.2252,0.5,0.1309,178.3114,15.7765,0.6667,51.9418,0,0,0,,,,,,,,,,,,clear,
sample65.mp4,165.00,168.00,3.0,9,0.2222,1.0,0.0,7,0,2.33,0.9684,1.1478,15.4497,2.6468,-3.0136,0.5989,46.3133,2.11,2,40.0,0.7413,0.0217,1.5417,0.0833,0.7329,1.5807,0.2252,0.2252,0.1429,0.0645,178.3114,15.7765,0.4444,159.4777,0,0,0,,,,,,,,,,,,clear,
sample65.mp4,186.00,189.00,3.0,9,0.2222,1.0,0.0,7,0,2.33,0.5529,0.6996,10.8979,3.8537,-3.3331,0.5252,61.4631,1.6,3,60.0,0.7678,0.0307,1.4155,0.133,0.7329,1.5807,0.2252,0.2252,0.4286,0.1724,178.3114,15.7765,0.6667,201.884,0,0,0,,,,,,,,,,,,clear,
sample66.mp4,72.00,75.00,3.0,9,0.6667,1.0,0.0,2,0,1.0,6.411,2.755,25.6727,16.5675,56.3383,80.3468,19.9506,4.77,1,20.0,0.7626,0.0506,0.9107,0.2232,0.6029,0.8335,0.1406,0.1225,1.0,0.2745,-174.7035,23.8229,0.5556,14.7503,2,1,1,,,,,,,,,,,,clear,
sample66.mp4,78.00,81.00,3.0,9,0.5556,1.0,0.0,5,0,1.33,7.6589,3.6599,3.5487,12.6219,1.4838,5.3127,4.7495,17.39,1,20.0,0.7907,0.0819,0.969,0.1753,0.6029,0.8335,0.1406,0.1225,0.8,0.2801,-174.7035,23.8229,0.6667,21.1692,2,1,1,,,,,,,,,,,,clear,
sample66.mp4,294.00,297.00,3.0,9,0.4444,1.0,0.8,5,4,1.67,7.1688,2.6335,5.0817,16.7668,0.9334,4.8541,4.5405,18.05,1,20.0,0.6306,0.1121,0.8697,0.1273,0.6029,0.8335,0.1406,0.1225,0.2,0.1298,-174.7035,23.8229,0.5556,19.6714,2,1,1,,,,,,,,,,,,clear,
sample67.mp4,156.00,159.00,3.0,9,0.3333,1.0,0.6667,6,4,2.0,3.9267,1.3436,1.1117,4.5253,1.057,1.7811,2.0071,33.25,1,20.0,0.6257,0.0546,0.8552,0.0938,0.7088,0.9664,0.2286,0.1306,0.3333,0.1607,174.9186,1.1517,0.0,3.952,0,0,0,,,,,,,,,,,,clear,
sample68.mp4,18.00,21.00,3.0,9,1.0,1.0,0.0,0,0,0.0,1.4582,0.8602,-22.7758,11.7109,4.8326,2.0813,63.0252,1.56,0,0.0,,,,,0.5919,0.9728,0.18,0.1171,0.0,,-176.9215,-0.5994,0.8889,96.5366,2,1,1,,,,,,,,,,,,clear,
sample68.mp4,183.00,186.00,3.0,9,0.4286,0.7778,0.5,4,2,1.85,6.8829,2.2868,-5.7406,7.188,0.8975,1.7916,3.9399,20.24,1,20.0,0.6765,0.0558,0.8432,0.0809,0.5919,0.9728,0.18,0.1171,0.5,0.1648,-176.9215,-0.5994,0.2857,8.7741,1,1,0,,,,,,,,,,,,clear,
sample68.mp4,186.00,189.00,3.0,9,0.0,1.0,1.0,9,9,2.83,4.0313,1.3427,-14.2398,7.449,-1.8016,4.5206,3.8496,20.62,3,60.0,0.5647,0.0387,1.0522,0.1011,0.5919,0.9728,0.18,0.1171,0.2222,0.1027,-176.9215,-0.5994,0.6667,13.7713,0,0,0,,,,,,,,,,,,clear,
sample68.mp4,240.00,243.00,3.0,9,0.6667,1.0,1.0,2,2,1.01,1.763,0.9086,-12.9116,9.1038,2.3308,2.6529,79.0082,1.25,2,40.0,0.5556,0.0477,1.2417,0.0417,0.5919,0.9728,0.18,0.1171,1.0,0.2765,-176.9215,-0.5994,0.8889,242.8646,0,0,0,,,,,,,,,,,,clear,
sample69.mp4,84.00,87.00,3.0,9,0.5556,1.0,0.6667,6,4,1.33,5.0471,2.0077,-26.2842,10.3663,-31.4926,75.1064,41.3309,2.36,1,20.0,0.6432,0.0216,0.8979,0.0888,0.6229,0.9552,0.3089,0.3015,0.1667,0.0783,174.225,-22.607,0.3333,24.7795,1,1,0,,,,,,,,,,,,clear,
sample69.mp4,147.00,150.00,3.0,9,0.8889,1.0,0.25,8,2,0.33,6.1851,2.503,-33.0102,9.1393,-70.5962,90.2505,34.9086,2.78,2,40.0,0.6656,0.0249,0.9193,0.0675,0.6229,0.9552,0.3089,0.3015,0.0,0.0828,174.225,-22.607,0.4444,11.2147,2,1,1,,,,,,,,,,,,clear,
sample69.mp4,174.00,177.00,3.0,9,0.8889,1.0,0.375,8,3,0.33,7.0994,2.0437,-35.1679,10.058,-66.6934,90.0927,43.2921,2.26,3,60.0,0.6725,0.0284,0.8351,0.0406,0.6229,0.9552,0.3089,0.3015,0.0,0.1327,174.225,-22.607,0.4444,13.2363,1,1,0,,,,,,,,,,,,clear,
sample69.mp4,183.00,186.00,3.0,9,0.7778,1.0,0.625,8,5,0.67,4.1143,2.4552,-31.3602,8.8976,-72.1545,90.4694,35.1357,2.77,1,20.0,0.652,0.0204,0.8656,0.0719,0.6229,0.9552,0.3089,0.3015,0.125,0.1007,174.225,-22.607,0.4444,9.9097,1,1,0,,,,,,,,,,,,clear,
sample6.mp4,18.00,21.00,3.0,9,0.8889,1.0,1.0,9,9,0.33,3.6767,1.39,-11.6575,2.2331,-0.9297,0.3289,1.2087,45.27,1,20.0,0.6047,0.0175,0.6166,0.074,0.5999,0.604,0.9062,0.0429,0.1111,0.0433,-175.4729,-16.3749,0.0,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample6.mp4,39.00,42.00,3.0,9,0.8889,1.0,0.8889,9,8,0.33,4.5305,1.7139,-14.6302,1.5262,-0.9604,1.0902,1.6637,37.54,1,20.0,0.5998,0.0288,0.6248,0.0837,0.5999,0.604,0.9062,0.0429,0.1111,0.0591,-175.4729,-16.3749,0.0,2.3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample6.mp4,108.00,111.00,3.0,9,0.8889,1.0,0.6667,9,6,0.33,6.0126,1.7183,-13.4958,8.8061,0.3211,1.3544,3.4171,22.64,2,40.0,0.6195,0.0425,0.6134,0.0358,0.5999,0.604,0.9062,0.0429,0.0,0.0485,-175.4729,-16.3749,0.1111,6.7149,1,1,0,,,,,,,,,,,,clear,
sample6.mp4,114.00,117.00,3.0,9,1.0,1.0,1.0,9,9,0.0,2.4844,0.9887,-14.3455,1.1034,1.037,2.0919,1.3624,42.33,1,20.0,0.5867,0.0153,0.6222,0.0441,0.5999,0.604,0.9062,0.0429,0.0,0.0384,-175.4729,-16.3749,0.0,3.0757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample6.mp4,123.00,126.00,3.0,9,1.0,1.0,1.0,9,9,0.0,4.496,0.7384,-15.869,1.4482,-1.3222,1.2704,1.337,42.79,0,0.0,0.6087,0.0134,0.5989,0.011,0.5999,0.604,0.9062,0.0429,0.0,0.0175,-175.4729,-16.3749,0.0,1.4989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample6.mp4,150.00,153.00,3.0,9,1.0,1.0,1.0,9,9,0.0,3.5364,0.4639,-15.8695,1.0259,-2.0311,0.2257,0.6353,61.15,2,40.0,0.6148,0.022,0.6509,0.0369,0.5999,0.604,0.9062,0.0429,0.0,0.0562,-175.4729,-16.3749,0.0,1.4981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample6.mp4,168.00,171.00,3.0,9,0.8889,1.0,1.0,9,9,0.33,9.0409,1.5091,-21.4248,1.2729,-2.4171,0.5722,1.4139,41.43,1,20.0,0.5933,0.012,0.6084,0.0754,0.5999,0.604,0.9062,0.0429,0.1111,0.0494,-175.4729,-16.3749,0.0,6.8128,1,1,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample6.mp4,174.00,177.00,3.0,9,1.0,1.0,1.0,9,9,0.0,5.5414,0.6868,-18.4209,0.6259,-2.3475,0.3083,0.7047,58.66,2,40.0,0.6086,0.0164,0.6254,0.0288,0.5999,0.604,0.9062,0.0429,0.0,0.032,-175.4729,-16.3749,0.0,2.3772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample6.mp4,186.00,189.00,3.0,9,0.8889,1.0,1.0,9,9,0.33,6.5733,1.825,-18.4508,2.2674,-2.6792,1.7499,1.7995,35.72,1,20.0,0.5755,0.018,0.6305,0.0653,0.5999,0.604,0.9062,0.0429,0.1111,0.0574,-175.4729,-16.3749,0.0,3.8289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample6.mp4,195.00,198.00,3.0,9,0.8889,1.0,1.0,9,9,0.33,5.8131,2.1657,-19.708,1.5869,-2.6791,0.83,30.352,3.19,1,20.0,0.5976,0.0132,0.6157,0.0908,0.5999,0.604,0.9062,0.0429,0.1111,0.0505,-175.4729,-16.3749,0.1111,43.2852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample6.mp4,204.00,207.00,3.0,9,1.0,1.0,1.0,9,9,0.0,5.9166,0.6233,-18.7047,1.2476,-3.0151,0.3312,0.9234,51.99,0,0.0,0.6081,0.0099,0.5874,0.0124,0.5999,0.604,0.9062,0.0429,0.0,0.0217,-175.4729,-16.3749,0.0,2.8496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample6.mp4,243.00,246.00,3.0,9,1.0,1.0,1.0,9,9,0.0,2.3409,0.7352,-13.2936,2.0066,-2.2151,0.6191,0.8284,54.69,0,0.0,0.5879,0.0195,0.6355,0.0141,0.5999,0.604,0.9062,0.0429,0.0,0.0403,-175.4729,-16.3749,0.0,4.1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clear,
sample70.mp4,33.00,36.00,3.0,9,0.6667,1.0,0.0,0,0,1.0,4.0468,2.4831,0.085,14.7947,-11.785,7.8817,33.7935,2.87,0,0.0,,,,,0.7147,0.8639,0.2188,0.1562,0.0,,-177.1132,31.8896,0.7778,206.7531,1,1,0,,,,,,,,,,,,clear,
sample70.mp4,51.00,54.00,3.0,9,0.8889,1.0,0.0,0,0,0.33,3.4054,2.815,6.0698,8.7553,-8.4242,1.7503,34.0979,2.85,0,0.0,,,,,0.7147,0.8639,0.2188,0.1562,0.0,,-177.1132,31.8896,0.8889,98.3353,0,0,0,,,,,,,,,,,,clear,
sample70.mp4,72.00,75.00,3.0,9,0.0,1.0,0.0,0,0,3.0,5.545,1.9371,44.9134,7.7629,45.8383,85.2405,26.2894,3.66,0,0.0,,,,,0.7147,0.8639,0.2188,0.1562,0.0,,-177.1132,31.8896,1.0,351.8949,2,1,1,,,,,,,,,,,,clear,
sample70.mp4,78.00,81.00,3.0,9,0.6667,1.0,0.0,0,0,1.0,5.5126,6.7983,-1.0638,14.3287,30.9534,75.4706,49.6375,1.97,0,0.0,,,,,0.7147,0.8639,0.2188,0.1562,0.0,,-177.1132,31.8896,0.8889,139.1551,1,1,0,,,,,,,,,,,,clear,
sample70.mp4,258.00,261.00,3.0,9,1.0,1.0,0.0,0,0,0.0,2.4764,1.669,35.2889,3.1923,3.9784,2.1326,31.2216,3.1,0,0.0,,,,,0.7147,0.8639,0.2188,0.1562,0.0,,-177.1132,31.8896,0.1111,43.3332,2,1,1,,,,,,,,,,,,clear,
sample70.mp4,267.00,270.00,3.0,9,1.0,1.0,0.0,0,0,0.0,3.0309,3.0567,31.4366,3.6822,-3.1557,3.171,48.1308,2.04,0,0.0,,,,,0.7147,0.8639,0.2188,0.1562,0.0,,-177.1132,31.8896,0.2222,82.3672,2,1,1,,,,,,,,,,,,clear,
sample71.mp4,48.00,51.00,3.0,9,0.8889,1.0,0.25,8,2,0.33,15.8383,1.7883,-11.6981,1.3183,-6.331,1.3508,1.2,45.45,2,40.0,0.6693,0.0515,0.8731,0.039,0.7135,0.958,0.2503,0.2468,0.0,0.1048,-166.7059,-8.8915,0.0,4.1529,2,1,1,,,,,,,,,,,,clear,
sample71.mp4,63.00,66.00,3.0,9,0.6667,1.0,0.5556,9,5,1.0,15.5217,1.8404,-4.2657,3.0907,1.0123,4.322,2.084,32.43,2,40.0,0.6694,0.0805,0.8464,0.1531,0.7135,0.958,0.2503,0.2468,0.4444,0.1862,-166.7059,-8.8915,0.0,5.5428,2,1,1,,,,,,,,,,,,clear,
sample71.mp4,93.00,96.00,3.0,9,1.0,1.0,0.4444,9,4,0.0,15.6962,1.4834,-9.2651,2.0496,-2.4863,0.8348,1.3672,42.24,2,40.0,0.6638,0.0721,0.9375,0.0392,0.7135,0.958,0.2503,0.2468,0.0,0.0863,-166.7059,-8.8915,0.0,3.279,2,1,1,,,,,,,,,,,,clear,
sample71.mp4,228.00,231.00,3.0,9,0.8889,1.0,0.0,9,0,0.33,11.9079,2.9289,-9.6991,9.5353,-2.2069,1.8606,3.2207,23.69,2,40.0,0.7151,0.0162,0.9312,0.0725,0.7135,0.958,0.2503,0.2468,0.1111,0.0583,-166.7059,-8.8915,0.1111,7.6122,2,1,1,,,,,,,,,,,,clear,
sample72.mp4,72.00,75.00,3.0,9,0.3333,1.0,0.0,6,0,1.87,3.6558,2.2568,5.6151,15.1292,0.3308,1.1489,33.7128,2.88,1,20.0,0.8245,0.0426,1.2341,0.1695,0.8415,1.3094,0.2952,0.2288,0.5,0.1639,176.3364,16.0218,0.5556,52.8295,2,1,1,,,,,,,,,,,,clear,
sample72.mp4,99.00,102.00,3.0,8,1.0,1.0,0.0,0,0,0.0,3.8657,2.2986,10.8567,8.027,-3.5435,2.3436,3.8437,20.65,0,0.0,,,,,0.8415,1.3094,0.2952,0.2288,0.0,,176.3364,16.0218,0.25,6.9526,2,1,1,,,,,,,,,,,,clear,
sample72.mp4,135.00,138.00,3.0,8,0.25,1.0,0.0,5,0,1.98,4.8563,2.4765,0.8145,13.7244,0.9916,3.5563,5.8759,14.54,1,20.0,0.8085,0.0407,1.22,0.0839,0.8415,1.3094,0.2952,0.2288,0.2,0.1207,176.3364,16.0218,0.625,17.765,1,1,0,,,,,,,,,,,,clear,
sample73.mp4,45.00,48.00,3.0,9,0.0,1.0,0.0,9,0,3.0,24.4266,2.0137,-10.6873,7.1098,-0.3312,1.9806,2.1959,31.29,1,20.0,0.9091,0.1233,1.4774,0.2092,0.7205,1.1909,0.1427,0.1106,1.0,0.4042,160.9455,-0.2711,0.4444,12.5419,1,1,0,,,,,,,,,,,,clear,
sample73.mp4,54.00,57.00,3.0,9,0.1111,1.0,0.0,4,0,2.67,12.1397,9.0094,23.3226,22.3472,-44.0314,109.2811,58.3421,1.69,1,20.0,0.8016,0.0859,1.2188,0.0817,0.7205,1.1909,0.1427,0.1106,0.25,0.1172,160.9455,-0.2711,0.5556,58.7131,0,0,0,,,,,,,,,,,,clear,
sample73.mp4,78.00,81.00,3.0,9,0.2222,1.0,0.0,7,0,2.33,20.7693,4.8734,-0.0227,10.3057,-8.8715,8.5063,4.2114,19.19,2,40.0,0.8133,0.0311,1.2474,0.3047,0.7205,1.1909,0.1427,0.1106,0.7143,0.2929,160.9455,-0.2711,0.4444,11.2418,0,0,0,,,,,,,,,,,,clear,
sample73.mp4,372.00,375.00,3.0,9,0.2222,1.0,0.1429,7,1,2.33,16.6516,5.696,-19.2775,2.4336,3.0422,2.4033,3.181,23.92,0,0.0,0.7455,0.0585,1.1692,0.2997,0.7205,1.1909,0.1427,0.1106,0.7143,0.2582,160.9455,-0.2711,1.0,19.991,2,1,1,,,,,,,,,,,,clear,
sample74.mp4,168.00,171.00,3.0,9,0.6667,1.0,0.0,8,0,0.86,4.141,1.1306,29.4277,1.3282,-2.1282,0.4954,1.1139,47.31,2,40.0,0.7718,0.0469,1.2688,0.0647,0.7424,1.2129,0.2614,0.2054,0.0,0.0889,175.5967,30.4416,0.0,1.7333,0,0,0,,,,,,,,,,,,clear,
sample75.mp4,93.00,96.00,3.0,9,0.8889,1.0,0.0,0,0,0.34,4.8356,2.3079,2.9094,6.9242,2.2236,2.1458,32.4756,2.99,0,0.0,,,,,0.7074,0.7131,0.1617,0.1402,0.0,,-175.3278,15.9761,0.7778,51.9025,2,1,1,,,,,,,,,,,,clear,
sample75.mp4,231.00,234.00,3.0,9,0.7778,1.0,0.5,2,1,0.38,7.3567,3.6599,-15.095,4.8221,-5.9631,3.6526,4.2019,19.22,1,20.0,0.6721,0.066,0.8889,0.2778,0.7074,0.7131,0.1617,0.1402,0.5,0.2856,-175.3278,15.9761,1.0,31.4337,2,1,1,,,,,,,,,,,,clear,
sample75.mp4,246.00,249.00,3.0,9,0.0,1.0,0.75,4,3,2.89,5.6715,1.8887,19.4819,2.5551,4.9452,6.8084,3.0087,24.95,0,0.0,0.6083,0.038,0.8378,0.1648,0.7074,0.7131,0.1617,0.1402,0.25,0.1975,-175.3278,15.9761,0.0,4.334,2,1,1,,,,,,,,,,,,clear,
sample75.mp4,279.00,282.00,3.0,9,0.0,1.0,0.0,2,0,2.81,8.3752,1.0483,20.974,2.798,11.3578,0.9946,1.6287,38.04,0,0.0,0.6824,0.0081,0.7708,0.0,0.7074,0.7131,0.1617,0.1402,0.0,0.0634,-175.3278,15.9761,0.0,6.6906,0,0,0,,,,,,,,,,,,clear,
sample75.mp4,330.00,333.00,3.0,9,0.1111,1.0,1.0,4,4,2.49,6.5829,2.4053,18.7051,5.1158,3.1562,3.3784,2.8502,25.97,1,20.0,0.6111,0.026,0.9353,0.1115,0.7074,0.7131,0.1617,0.1402,0.75,0.2473,-175.3278,15.9761,0.1111,5.7997,1,1,0,,,,,,,,,,,,clear,
sample75.mp4,339.00,342.00,3.0,9,0.5556,1.0,0.0,4,0,1.03,12.9806,5.0301,-11.3937,10.5419,4.2045,0.5502,3.0587,24.64,0,0.0,0.6966,0.029,0.8147,0.0718,0.7074,0.7131,0.1617,0.1402,0.25,0.1104,-175.3278,15.9761,0.7778,28.8289,1,1,0,,,,,,,,,,,,clear,
